"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.Pictures","Answer.annotation_data","Answer.label","Approve","Reject"
"3BA7SXOG1JWOUH61Z1ULSYSQ3FRR82","38HIGZ6BKR8MWHKYFSWSU4GGSHE0C4","Image Segmentation","Your tasks are : 1)Drawing the Bounding Box for objects in images 2)Selecting the most appropriate category for the objects.","image segmentation, image labelling","$0.02","Fri Jun 23 17:54:43 PDT 2017","1","BatchId:2847181;OriginalHitTemplateId:920937336;","3600","1728000","Tue Jun 27 17:54:43 PDT 2017","","","3WJEQKOXA98H7JYTO74M6ICTTFBA17","A3IW1QWWE49YLR","Approved","Fri Jun 23 17:56:55 PDT 2017","Fri Jun 23 17:57:13 PDT 2017","Thu Jul 13 17:57:13 PDT 2017","Tue Jun 27 23:08:41 PDT 2017","","","18","60% (3/5)","60% (3/5)","0% (0/0)","https://cfshopeesg-a.akamaihd.net/file/f6c2a82495f4d3462d65cf6d79a80a1c","[{""left"":59,""top"":120,""width"":373,""height"":277,""label"":""babycoat""}]","{}"
"3NRZ1LDP7WCI20R9VZQ90NPF16APZD","38HIGZ6BKR8MWHKYFSWSU4GGSHE0C4","Image Segmentation","Your tasks are : 1)Drawing the Bounding Box for objects in images 2)Selecting the most appropriate category for the objects.","image segmentation, image labelling","$0.02","Fri Jun 23 17:54:29 PDT 2017","1","BatchId:2847181;OriginalHitTemplateId:920937336;","3600","1728000","Tue Jun 27 17:54:29 PDT 2017","","","3JMSRU9HQJ00J8V3BQQX9P903YKVEG","A3V55P2KIGRRU3","Approved","Fri Jun 23 18:26:21 PDT 2017","Fri Jun 23 18:26:46 PDT 2017","Thu Jul 13 18:26:46 PDT 2017","Tue Jun 27 23:11:25 PDT 2017","","","25","92% (11/12)","92% (11/12)","0% (0/0)","https://cfshopeesg-a.akamaihd.net/file/c46d5658edf2f3606ceed821ae5b2a0b","[{""left"":48,""top"":44,""width"":386,""height"":426,""label"":""babycoat""}]","{}"
"3GKAWYFRAPZFZZMD3H1C9V6CDO1DP3","38HIGZ6BKR8MWHKYFSWSU4GGSHE0C4","Image Segmentation","Your tasks are : 1)Drawing the Bounding Box for objects in images 2)Selecting the most appropriate category for the objects.","image segmentation, image labelling","$0.02","Fri Jun 23 17:54:47 PDT 2017","4","BatchId:2847181;OriginalHitTemplateId:920937336;","3600","1728000","Thu Jul 13 22:26:03 PDT 2017","","","31QNSG6A5SZHZHKGGP1HB1XB8B287N","A1SX029RSF5OJZ","Submitted","Sun Jul 09 22:47:45 PDT 2017","Sun Jul 09 22:48:02 PDT 2017","Sat Jul 29 22:48:02 PDT 2017","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","https://cfshopeesg-a.akamaihd.net/file/78424c80608a1f857b9db94ba3d60622","[{""left"":74,""top"":178,""width"":171,""height"":160,""label"":""babydress""}]","{}"
"3GKAWYFRAPZFZZMD3H1C9V6CDO1DP3","38HIGZ6BKR8MWHKYFSWSU4GGSHE0C4","Image Segmentation","Your tasks are : 1)Drawing the Bounding Box for objects in images 2)Selecting the most appropriate category for the objects.","image segmentation, image labelling","$0.02","Fri Jun 23 17:54:47 PDT 2017","4","BatchId:2847181;OriginalHitTemplateId:920937336;","3600","1728000","Thu Jul 13 22:26:03 PDT 2017","","","32UTUBMZ7H22C5JJ1ZO78H3F016VBF","A4ROERVHSDNZR","Rejected","Fri Jun 23 18:20:12 PDT 2017","Fri Jun 23 18:22:27 PDT 2017","Thu Jul 13 18:22:27 PDT 2017","","Tue Jun 27 21:06:16 PDT 2017","The bounding box drawn around the image was not tightly squared around it. The object was either truncated or there was excessive space around the object.","135","50% (1/2)","50% (1/2)","0% (0/0)","https://cfshopeesg-a.akamaihd.net/file/78424c80608a1f857b9db94ba3d60622","[{""left"":246,""top"":84,""width"":217,""height"":297,""label"":""babycoat""}]","{}"
"3GKAWYFRAPZFZZMD3H1C9V6CDO1DP3","38HIGZ6BKR8MWHKYFSWSU4GGSHE0C4","Image Segmentation","Your tasks are : 1)Drawing the Bounding Box for objects in images 2)Selecting the most appropriate category for the objects.","image segmentation, image labelling","$0.02","Fri Jun 23 17:54:47 PDT 2017","4","BatchId:2847181;OriginalHitTemplateId:920937336;","3600","1728000","Thu Jul 13 22:26:03 PDT 2017","","","38F71OA9GU29ZZ1QS99C4BBNOOZFMD","A2DNSD743W4OC2","Rejected","Tue Jun 27 21:21:46 PDT 2017","Tue Jun 27 21:25:34 PDT 2017","Mon Jul 17 21:25:34 PDT 2017","","Sun Jul 02 20:04:19 PDT 2017","You categorize the object wrongly. Please choose ""not included"" for object in different shape (folded or only part of it can be seen).","228","20% (1/5)","20% (1/5)","0% (0/1)","https://cfshopeesg-a.akamaihd.net/file/78424c80608a1f857b9db94ba3d60622","[{""left"":233,""top"":65,""width"":240,""height"":251,""label"":""babyshirt""}]","{}"
"3GKAWYFRAPZFZZMD3H1C9V6CDO1DP3","38HIGZ6BKR8MWHKYFSWSU4GGSHE0C4","Image Segmentation","Your tasks are : 1)Drawing the Bounding Box for objects in images 2)Selecting the most appropriate category for the objects.","image segmentation, image labelling","$0.02","Fri Jun 23 17:54:47 PDT 2017","4","BatchId:2847181;OriginalHitTemplateId:920937336;","3600","1728000","Thu Jul 13 22:26:03 PDT 2017","","","3SBEHTYCWO9T37SUCK3813BME98IY3","A2LD0G04R6MNX7","Rejected","Sun Jul 02 20:07:29 PDT 2017","Sun Jul 02 20:07:51 PDT 2017","Sat Jul 22 20:07:51 PDT 2017","","Sun Jul 09 22:26:03 PDT 2017","The bounding box(es) that you have drawn do not adhere to our criteria. The bounding box(es) are either trucanted, drawn on objects that are incorrectly orientated(meaning the clothing articles may be folded or not facing the front), or","22","42% (59/141)","42% (59/141)","26% (19/72)","https://cfshopeesg-a.akamaihd.net/file/78424c80608a1f857b9db94ba3d60622","[{""left"":230,""top"":70,""width"":239,""height"":244,""label"":""babydress""}]","{}"
"336OE47KI2QRDPJ06OF17BKF6S7VWE","38HIGZ6BKR8MWHKYFSWSU4GGSHE0C4","Image Segmentation","Your tasks are : 1)Drawing the Bounding Box for objects in images 2)Selecting the most appropriate category for the objects.","image segmentation, image labelling","$0.02","Fri Jun 23 17:54:37 PDT 2017","1","BatchId:2847181;OriginalHitTemplateId:920937336;","3600","1728000","Tue Jun 27 17:54:37 PDT 2017","","","3K5TEWLKGWHCZDXP79GOU47SVRRVIP","A19DUXRASK0FYH","Approved","Fri Jun 23 18:26:23 PDT 2017","Fri Jun 23 18:27:05 PDT 2017","Thu Jul 13 18:27:05 PDT 2017","Tue Jun 27 23:07:09 PDT 2017","","","42","75% (6/8)","75% (6/8)","0% (0/0)","https://cfshopeesg-a.akamaihd.net/file/ce7f9676e79e93d24f760b2b13d3980a","[{""left"":106,""top"":33,""width"":335,""height"":422,""label"":""babycoat""}]","{}"
"3087LXLJ6MM992WPD2HCIU8PHT5F09","38HIGZ6BKR8MWHKYFSWSU4GGSHE0C4","Image Segmentation","Your tasks are : 1)Drawing the Bounding Box for objects in images 2)Selecting the most appropriate category for the objects.","image segmentation, image labelling","$0.02","Fri Jun 23 17:55:02 PDT 2017","2","BatchId:2847181;OriginalHitTemplateId:920937336;","3600","1728000","Sat Jul 01 20:28:43 PDT 2017","","","3CN4LGXD5YUZV0TFRV1472138QZ4YZ","A29M4172EY44CV","Rejected","Fri Jun 23 19:08:35 PDT 2017","Fri Jun 23 19:11:03 PDT 2017","Thu Jul 13 19:11:03 PDT 2017","","Tue Jun 27 20:28:43 PDT 2017","Incorrect Orientation should not be cropped","148","81% (17/21)","81% (17/21)","0% (0/0)","https://cfshopeesg-a.akamaihd.net/file/20a7bf1b9b67b81f1968b703739c8a07","[{""left"":20,""top"":108,""width"":325,""height"":293,""label"":""babycoat""}]","{}"
"3087LXLJ6MM992WPD2HCIU8PHT5F09","38HIGZ6BKR8MWHKYFSWSU4GGSHE0C4","Image Segmentation","Your tasks are : 1)Drawing the Bounding Box for objects in images 2)Selecting the most appropriate category for the objects.","image segmentation, image labelling","$0.02","Fri Jun 23 17:55:02 PDT 2017","2","BatchId:2847181;OriginalHitTemplateId:920937336;","3600","1728000","Sat Jul 01 20:28:43 PDT 2017","","","3CPLWGV3MP56G7VD1OOK7UECQGEN9T","AOSBA96J18Y0Y","Approved","Tue Jun 27 21:20:15 PDT 2017","Tue Jun 27 21:21:06 PDT 2017","Mon Jul 17 21:21:06 PDT 2017","Sun Jul 02 20:17:27 PDT 2017","","","51","60% (3/5)","60% (3/5)","0% (0/0)","https://cfshopeesg-a.akamaihd.net/file/20a7bf1b9b67b81f1968b703739c8a07","[{""left"":21,""top"":111,""width"":468,""height"":298,""label"":""babycoat""}]","{}"
"36MUZ9VAE68B28XNU3L1FJ78ZHYDEH","38HIGZ6BKR8MWHKYFSWSU4GGSHE0C4","Image Segmentation","Your tasks are : 1)Drawing the Bounding Box for objects in images 2)Selecting the most appropriate category for the objects.","image segmentation, image labelling","$0.02","Fri Jun 23 17:54:29 PDT 2017","1","BatchId:2847181;OriginalHitTemplateId:920937336;","3600","1728000","Tue Jun 27 17:54:29 PDT 2017","","","3XUHV3NRVL4V5O7QV0GQQUCEIQBH5C","A2FGFQ9RQ8Z3G1","Approved","Fri Jun 23 18:31:51 PDT 2017","Fri Jun 23 18:33:10 PDT 2017","Thu Jul 13 18:33:10 PDT 2017","Tue Jun 27 23:08:06 PDT 2017","","","79","4% (1/24)","4% (1/24)","0% (0/0)","https://cfshopeesg-a.akamaihd.net/file/d62903b566e8b8c6c8829dd5e06d47e9","[{""left"":364,""top"":497,""width"":1,""height"":1,""label"":""babydress""}]","{}"
"3KVQ0UJWPXRAFV4L0XXO3DQGT465WI","38HIGZ6BKR8MWHKYFSWSU4GGSHE0C4","Image Segmentation","Your tasks are : 1)Drawing the Bounding Box for objects in images 2)Selecting the most appropriate category for the objects.","image segmentation, image labelling","$0.02","Fri Jun 23 17:54:47 PDT 2017","1","BatchId:2847181;OriginalHitTemplateId:920937336;","3600","1728000","Tue Jun 27 17:54:47 PDT 2017","","","3LJ7UR74RIJ5J1P1KTSTQM3W46L4NZ","A2SV7X9AUOYVZR","Approved","Fri Jun 23 18:02:17 PDT 2017","Fri Jun 23 18:04:05 PDT 2017","Thu Jul 13 18:04:05 PDT 2017","Tue Jun 27 23:10:05 PDT 2017","","","108","43% (6/14)","43% (6/14)","0% (0/0)","https://cfshopeesg-a.akamaihd.net/file/ae41f70f13781f3bcd018ba8205cef53","[{""left"":24,""top"":142,""width"":192,""height"":248,""label"":""babycoat""},{""left"":302,""top"":150,""width"":177,""height"":228,""label"":""babycoat""}]","{}"
"3ZLW647WAL1LP0JA8UKO09C7B1K328","38HIGZ6BKR8MWHKYFSWSU4GGSHE0C4","Image Segmentation","Your tasks are : 1)Drawing the Bounding Box for objects in images 2)Selecting the most appropriate category for the objects.","image segmentation, image labelling","$0.02","Fri Jun 23 17:54:37 PDT 2017","1","BatchId:2847181;OriginalHitTemplateId:920937336;","3600","1728000","Tue Jun 27 17:54:37 PDT 2017","","","382M9COHEIL06T6360GSD37HPRFUEU","A35VC734E748NG","Approved","Fri Jun 23 18:54:13 PDT 2017","Fri Jun 23 18:54:32 PDT 2017","Thu Jul 13 18:54:32 PDT 2017","Tue Jun 27 23:13:26 PDT 2017","","","19","74% (14/19)","74% (14/19)","0% (0/0)","https://cfshopeesg-a.akamaihd.net/file/913376742f31a1d92b6c94b448f2c1a1","[{""left"":84,""top"":53,""width"":329,""height"":366,""label"":""babycoat""}]","{}"
"3EAWOID6MT3Y5ZIFDHMG0GBB5NT0VI","38HIGZ6BKR8MWHKYFSWSU4GGSHE0C4","Image Segmentation","Your tasks are : 1)Drawing the Bounding Box for objects in images 2)Selecting the most appropriate category for the objects.","image segmentation, image labelling","$0.02","Fri Jun 23 17:54:43 PDT 2017","1","BatchId:2847181;OriginalHitTemplateId:920937336;","3600","1728000","Tue Jun 27 17:54:43 PDT 2017","","","3IJXV6UZ1YPK66G8YPBET7IPALCIRH","A36P6YLIJXYPHA","Approved","Fri Jun 23 18:10:40 PDT 2017","Fri Jun 23 18:11:29 PDT 2017","Thu Jul 13 18:11:29 PDT 2017","Tue Jun 27 23:05:56 PDT 2017","","","49","42% (22/52)","42% (22/52)","0% (0/0)","https://cfshopeesg-a.akamaihd.net/file/0e68b3cee3d326763e44c895460f5656","[{""left"":254,""top"":111,""width"":246,""height"":324,""label"":""babycoat""},{""left"":6,""top"":81,""width"":244,""height"":355,""label"":""babycoat""}]","{}"
"371Q3BEXDHFFFS71NGU3VSUQOQHZS3","38HIGZ6BKR8MWHKYFSWSU4GGSHE0C4","Image Segmentation","Your tasks are : 1)Drawing the Bounding Box for objects in images 2)Selecting the most appropriate category for the objects.","image segmentation, image labelling","$0.02","Fri Jun 23 17:55:00 PDT 2017","1","BatchId:2847181;OriginalHitTemplateId:920937336;","3600","1728000","Tue Jun 27 17:55:00 PDT 2017","","","33FOTY3KENR50YVR8L0DCD2HTI71CB","A2BBBAM4FR9CAG","Approved","Fri Jun 23 19:10:15 PDT 2017","Fri Jun 23 19:10:55 PDT 2017","Thu Jul 13 19:10:55 PDT 2017","Tue Jun 27 23:08:08 PDT 2017","","","40","59% (44/74)","59% (44/74)","0% (0/0)","https://cfshopeesg-a.akamaihd.net/file/fdc3047205ee5780080833035e4e92ef","[{""left"":4,""top"":157,""width"":293,""height"":336,""label"":""babycoat""}]","{}"
"3ULIZ0H1VABHEUOI3983AN0MXRX15F","38HIGZ6BKR8MWHKYFSWSU4GGSHE0C4","Image Segmentation","Your tasks are : 1)Drawing the Bounding Box for objects in images 2)Selecting the most appropriate category for the objects.","image segmentation, image labelling","$0.02","Fri Jun 23 17:54:47 PDT 2017","1","BatchId:2847181;OriginalHitTemplateId:920937336;","3600","1728000","Tue Jun 27 17:54:47 PDT 2017","","","3Y54SXRO1MR2VCO0WV5NCP7IS1XTUE","ASXT9HZYFQQKE","Approved","Fri Jun 23 18:18:24 PDT 2017","Fri Jun 23 18:18:41 PDT 2017","Thu Jul 13 18:18:41 PDT 2017","Tue Jun 27 23:12:04 PDT 2017","","","17","78% (14/18)","78% (14/18)","0% (0/0)","https://cfshopeesg-a.akamaihd.net/file/abd879f233afda11879cbec9bd55ade8","[{""left"":300,""top"":23,""width"":166,""height"":219,""label"":""babycoat""}]","{}"
"371Q3BEXDHFFFS71NGU3VSUQOQHSZW","38HIGZ6BKR8MWHKYFSWSU4GGSHE0C4","Image Segmentation","Your tasks are : 1)Drawing the Bounding Box for objects in images 2)Selecting the most appropriate category for the objects.","image segmentation, image labelling","$0.02","Fri Jun 23 17:54:37 PDT 2017","1","BatchId:2847181;OriginalHitTemplateId:920937336;","3600","1728000","Tue Jun 27 17:54:37 PDT 2017","","","3AZHRG4CU5QHG9EQJ9LC55FDIDG031","A37IBWR55C8V7A","Approved","Fri Jun 23 18:16:02 PDT 2017","Fri Jun 23 18:17:29 PDT 2017","Thu Jul 13 18:17:29 PDT 2017","Tue Jun 27 23:08:07 PDT 2017","","","87","67% (2/3)","67% (2/3)","0% (0/0)","https://cfshopeesg-a.akamaihd.net/file/d3385c0a6b663d224e57aa65fb2f71b6","[{""left"":347,""top"":7,""width"":150,""height"":155,""label"":""babycoat""},{""left"":343,""top"":170,""width"":150,""height"":162,""label"":""babycoat""},{""left"":180,""top"":336,""width"":142,""height"":153,""label"":""babycoat""},{""left"":11,""top"":341,""width"":146,""height"":150,""label"":""babycoat""}]","{}"
"3TFJJUELSHV920FT1NVPTCG1HEX2C5","38HIGZ6BKR8MWHKYFSWSU4GGSHE0C4","Image Segmentation","Your tasks are : 1)Drawing the Bounding Box for objects in images 2)Selecting the most appropriate category for the objects.","image segmentation, image labelling","$0.02","Fri Jun 23 17:55:02 PDT 2017","2","BatchId:2847181;OriginalHitTemplateId:920937336;","3600","1728000","Sat Jul 01 21:04:18 PDT 2017","","","31Q0U3WYDQLZOH0VH4S2WRA3S7B17D","A3EX8J7JF9HP3E","Rejected","Fri Jun 23 18:36:36 PDT 2017","Fri Jun 23 18:36:42 PDT 2017","Thu Jul 13 18:36:42 PDT 2017","","Tue Jun 27 21:04:18 PDT 2017","Your answer is not at the right category. We need a picture of a full object, not to be trucanted, in the correct orientation, and please keep in mind that the data that you are working will be used as a training data which mean need to be a very good data, with little tolerance. If you find a bad one, please just choose not included (we will still check it)","6","39% (13/33)","39% (13/33)","0% (0/0)","https://cfshopeesg-a.akamaihd.net/file/59e6ef54c113ee65f8114153df1cb618","[{""left"":21,""top"":125,""width"":266,""height"":221,""label"":""notincluded""}]","{}"
